manufacturer,model,canonical_id,official_product_url,existing_primary_family,existing_design_subtype,proposed_primary_category,secondary_categories,fin_configuration,wave_power,wave_types,ability_range,paddle_profile,performance_profile,recommendation_lanes,excluded_lanes,source_summary,manufacturer_evidence,rocker_notes,rail_notes,tail_notes,key_trade_offs,source_confidence,classification_confidence,classification_status,changed_from_current,change_reason,review_decision,review_notes
Album,Plasmic,8125,https://albumsurf.com/collections/plasmic-concept,Performance Fish,Performance Fish,performance_fish,,Twin | Quad,weak,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated compact alternative-shape classification.,"Flat and fast, the Plasmic combines the paddle and planing of a fish without sacrificing performance. Speed through your turns with a deep double concave and a filled in swallow tail allowing you to surf way back on the tail. Play Left Available Stock Right View all 5'3"" Plasmic $1,330 USD 5'5"" Plasmic (XTR) $1,130 USD 5'5"" Plasmic $1,230 USD 5'7"" Plasmic $1,230 USD 5'7"" Plasmic $1,230 USD 5'4"" Plasmic $1,230 USD Plasmic Applying these concepts to new designs has allowed the Plasmic to take on many forms, each of which offering a new feeling. Plasmic 6 products Plasmic (Asym) Plasmic (Mid) Plasmic (Mid-Asym) Plasmic (Quad) Plasmic (Tri) Plasmic (Wing Swallow) Plasmic (Round) For anyone looking to dive deeper. Similar to a fish, the Plasmic has a very low entry rocker and is pretty flat throughout. This allows more of the board to be in contact with the water, generating speed. Left All Board Models Right Sunstone Lightbender Twinsman Insanity Disorder Freewing Fascination Plasmic Moonstone 2 products Townsend 5 products Darkness Whale Shark Album Surf 1709 N. El Camino Real San Clemente, CA 92672 Directions ≫ Monday | Appointment Only Tuesday - Friday | 11am-6pm Saturday | 9am-4pm Sunday | Closed Call, Text or WhatsApp +1 (949) 291-6922 info@albumsurf.com Join the list Sign up Youtube Instagram Collaborations Journal Returns FAQ Terms & Conditions Privacy Policy © 2026 Album Su",low entry rocker,,swallow tail,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Album,ProtoAtypical,8126,https://albumsurf.com/collections/proto-a-typical-1,High Performance Shortboard,Competition HPSB,performance_shortboard,alternative,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"Drawing inspiration from the fin placement of our other asymmetrical designs, the ProtoAtypical blends the visual balance of a symmetrical board with the intuitive ease of an asymmetrical design. It features a performance-oriented entry and exit rocker, providing forgiving entries and smooth pivoting in tight pockets. The ProtoAtypical delivers all the advantages of a high-performance shortboard, with the added benefits of enhanced backhand responsiveness and increased drive on the forehand. Play Left Available Stock Right View all 5'10"" Protoatypical (Regular) $1,200 USD 5'9"" Protoatypical (Regular) $1,200 USD ProtoAtypical For anyone looking to dive deeper. Rocker Relaxed entry rocker for a performance board with a subtle curve throughout and extra rocker in the exit. Relaxed entry gives more surface area under your chest for paddling and down the line speed. Extra exit rocker allows for more critical surfing by letting the board fit in steeper sections of the wave. Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee. The modern bottom generates speed, helps the board roll rail to rail and drive off your back foot. Hidden foam in the center and under the chest, dispersing evenly towards the beak nose and tapering quickly into a modern rail. The fuller deck profile on a performance ",Relaxed entry rocker,,"Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee.",,medium,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Album,Sunstone,8127,https://albumsurf.com/collections/sunstone,Fish,Retro Fish,traditional_fish,,Twin,moderate,,Intermediate | Advanced,high,flow_and_speed,fish | traditional_fish | weak_wave | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | twin_pin,Curated flowing fish classification.,"This is the purest form of a classic fish that we make, an ode to Southern California. It has traditional fish roots that have been refined to perform and feel more alive. Surfed with a classic approach, the board is doing all the work, trimming and generating speed with fast and fluid carves. Paddles and gets up to sp",,,,,medium,high,proposed_for_owner_review,False,current primaryFamily=Fish; \btraditional fish\b; \bretro fish\b; \bclassic fish\b,,
Album,The End,8128,https://albumsurf.com/collections/the-end,Mid Length,Mid Length,mid_length,,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,high,flow_and_trim,mid_length | paddle_support | flow,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy mid_length.,"An all around option with surprising performance to go with the effortless flow and glide. Suitable for any style, a board that can do all the work while going on rail with ease. Play Left Available Stock Right View all The End Subtle rocker profile that’s flatter through center and exit, but with extra flip in the nose for a more forgiving feel on steeper turns and drops. The flatter rocker through center gives the board extra glide blending flow and performance. Mellow single concave under the front foot, transitioning to a slight double through the fins and accentuated vee off the tail. The concave under the front foot creates lift, while the slight double in the fins helps the board roll rail to rail and accentuated vee creates release off the back foot. Rocker Profile Subtle rocker profile that’s flatter through center and exit, but with extra flip in the nose for a more forgiving feel on steeper turns and drops. The flatter rocker through center gives the board extra glide blending flow and performance. Full deck profile under the chest for extra paddle and glide that tapers into a modern downrail. Features a sleeker foil in the nose and tail with the wider outline. Left All Board Models Right Sunstone Lightbender Twinsman Insanity Disorder Freewing Fascination Plasmic Moonstone 2 products Townsend Whale Shark Darkness Album Surf 1709 N. El Camino Real San Clemente, CA 92","Suitable for any style, a board that can do all the work while going on rail with ease. Play Left Available Stock Right View all The End Subtle rocker profile that’s flatter through center and exit, but with extra flip in the nose for a more forgiving feel on steeper turns and drops.",,"Mellow single concave under the front foot, transitioning to a slight double through the fins and accentuated vee off the tail. Features a sleeker foil in the nose and tail with the wider outline.",,low,high,proposed_for_owner_review,False,current primaryFamily=Mid Length; \bmid[ -]?length\b,,
Album,Townsend,8129,https://albumsurf.com/collections/townsend,Mid Length,Performance Mid Length,step_up,mid_length | performance_mid_length | alternative,Single | Two Plus One | Twin,moderate,,Progressing | Intermediate | Advanced,moderate,high_powerful_wave,step_up | powerful_wave | hollow_wave,alternative | beginner | big_wave | competition | daily_driver | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | small_wave | small_wave_shortboard | softboard | traditional_fish | twin_pin | weak_wave,Curated performance mid-length classification.,"A hybrid mid length/stepup that works in a wide variety of waves, with added efficiency from the asymmetrical tail. Has the appearance and paddle of an egg, but is much more dynamic in its turns and style of surfing you can do. The asym tail maximizes both frontside and backside surfing while allowing effortless rail t",The asym tail maximizes both frontside and backside surfing while allowing effortless rail t,,"A hybrid mid length/stepup that works in a wide variety of waves, with added efficiency from the asymmetrical tail. The asym tail maximizes both frontside and backside surfing while allowing effortless rail t",,medium,medium,proposed_for_owner_review,True,\bstep[ -]?up\b,,
Album,Twinsman,8130,https://albumsurf.com/collections/twinsman-concept,Performance Twin,Performance Twin,performance_twin,,Twin,moderate,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated high-performance twin classification.,"The Twinsman offers the same performance as a shortboard combined with the effortless speed of a twin fin. Approachable for any style of surfing. A board that you can really push on rail or just enjoy the easy down the line speed. Paddles and gets up to speed faster than a standard performance board, but doesn’t have the limitations of a traditional twin. More pivot and drive off the bottom while fitting in tighter sections. Different variations allow this concept to be applied to any wave range. Play Left Available Stock Right View all 9'4"" Twinsman Mega $1,900 USD Twinsman Applying these concepts to new designs has allowed the Twinsman to take on many forms, each of which offering a new feeling. Twinsman 1 product Twinsman Pin Twinsman (AP) Twinbender For anyone looking to dive deeper. Relaxed entry rocker lets more surface area contact the water, in turn creating better paddle, speed generation and momentum. Extra exit rocker allows the board to fit in steeper sections and be surfed more vertically than traditional twins. Single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee. The modern bottom generates speed, helps the board roll rail to rail and drive off your back foot. Flat/concave deck with foam pushed to the perimeter, quickly tapering into a modern rail. A flat deck distributes fo",Relaxed entry rocker,,"Twinsman 1 product Twinsman Pin Twinsman (AP) Twinbender For anyone looking to dive deeper. Single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee.",,high,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; twin fin supporting evidence,,
Album,VBSM,8131,https://albumsurf.com/collections/vb-secret-menu-1,High Performance Shortboard,Competition HPSB,performance_shortboard,,Thruster,moderate,,Advanced | Expert,low_moderate,very_high,performance_shortboard | good_wave | competition,alternative | beginner | big_wave | daily_driver | everyday | fish | flow | forgiving_shortboard | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy performance_shortboard.,"Album's values of speed, flow and ease injected into a more traditional high performance thruster outline. With some extra hidden foam and slight adjustments to the bottom and rail, this board allows maximum performance while maintaining speed, flow and style. Left Available Stock Right View all 5'8"" Vb Secret Menu $1,450 USD VBSM For anyone looking to dive deeper. Rocker Relaxed entry rocker for a performance board with a subtle curve throughout and extra rocker in the exit. Relaxed entry gives more surface area under your chest for paddling and down the line speed. Extra exit rocker allows for more critical surfing by letting the board fit in steeper sections of the wave. Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee. The modern bottom generates speed, helps the board roll rail to rail and drive off your back foot. Hidden foam in the center and under the chest, dispersing evenly towards the beak nose and tapering quickly into a modern rail. The fuller deck profile on a performance board gives it extra paddle without sacrificing performance and allows the board to carry momentum. Left All Board Models Right Sunstone Lightbender Twinsman Insanity Disorder Freewing Fascination Plasmic Moonstone 2 products Townsend Darkness Whale Shark Album Surf 1709 N. El Camino Real San Clemen",Relaxed entry rocker,,"Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee.",,low,high,proposed_for_owner_review,False,current primaryFamily=High Performance Shortboard; \bhigh performance shortboard\b; \bperformance shortboard\b; \bhpsb\b,,
Album,Veebee,8132,https://albumsurf.com/collections/veebee-1,Performance Fish,Performance Fish,performance_fish,traditional_fish,Twin | Quad,powerful,,Intermediate | Advanced | Expert,moderate_high,moderate_high,fish | performance_fish | small_wave | daily_driver,alternative | beginner | big_wave | competition | everyday | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy fish.,"A performance fish with a bit of extra grip and speed. The bottom features a spiraling vee with a double-barrel concave set within it, which creates a great balance of speed generation and control, especially at higher speeds, while still being easy to get going. The deck carries a healthy amount of foam for solid paddle power, but the rails stay refined and performance-oriented, giving it a more modern feel despite the classic fish outline. The go-to fin option is the Fascination Twin. Play Left Available Stock Right View all 5'6"" Veebee Blunt $1,300 USD 5'3"" Veebee $1,300 USD 5'10"" Veebee $1,300 USD 5'3"" Veebee $1,300 USD Veebee For anyone looking to dive deeper. Play A performance fish rocker that stays flat under the chest with a subtle touch of entry and exit curve. This blend delivers easy speed on the paddle-in and through turns, while still offering the pivot and responsiveness of a modern performance board. Left All Board Models Right Sunstone Lightbender Twinsman Insanity Disorder Freewing Fascination Plasmic Moonstone 2 products Townsend Darkness Whale Shark Album Surf 1709 N. El Camino Real San Clemente, CA 92672 Directions ≫ Monday | Appointment Only Tuesday - Friday | 11am-6pm Saturday | 9am-4pm Sunday | Closed Call, Text or WhatsApp +1 (949) 291-6922 info@albumsurf.com Join the list Sign up Youtube Instagram Collaborations Journal Returns FAQ Terms & Conditions P","The deck carries a healthy amount of foam for solid paddle power, but the rails stay refined and performance-oriented, giving it a more modern feel despite the classic fish outline. Play A performance fish rocker that stays flat under the chest with a subtle touch of entry and exit curve.",,"{""themeColor"":""#574CD5"",""iconColor"":""#574CD5"",""showLogo"":true,""topBottomPosition"":25,""rightLeftPosition"":25,""iconSize"":""large"",""iconCustomSize"":64,""position"":""bottom-left""} Single concave transitioning into a deep double-barrel concave that runs from the middle of the board through the tail.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Fish; \bperformance fish\b,,
Album,Warp Twin,8133,https://albumsurf.com/collections/warp-twin-1,Performance Twin,Performance Twin,performance_twin,,Twin,moderate,,Intermediate | Advanced | Expert,moderate,high_alternative,performance_twin | alternative | daily_driver,beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Curated performance twin classification.,"For anyone looking to dive deeper. Relaxed entry rocker for a performance board with a subtle curve throughout and extra rocker in the exit. Relaxed entry gives more surface area under your chest for paddling and down the line speed. Extra exit rocker allows for more critical surfing by letting the board fit in steeper sections of the wave. Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee. The modern bottom generates speed, helps the board roll rail to rail and drive off your back foot. Rocker Profile Relaxed entry rocker for a performance board with a subtle curve throughout and extra rocker in the exit. Relaxed entry gives more surface area under your chest for paddling and down the line speed. Extra exit rocker allows for more critical surfing by letting the board fit in steeper sections of the wave. Hidden foam in the center and under the chest, dispersing evenly towards the beak nose and tapering quickly into a modern rail. The fuller deck profile on a performance board gives it extra paddle without sacrificing performance and allows the board to carry momentum. Left All Board Models Right Twinsman Lightbender Sunstone Bom Dia Disorder Fascination Freewing Plasmic Moonstone Townsend The End Vesper Delma Darkness Whale Shark Album Surf 1709 N. El Camino Real San Clemente, CA 9",Relaxed entry rocker,,"Deep single concave under the front foot, transitioning into a slight double through the fins and vee off the tail, otherwise known as a spiral vee.",,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Twin; \bperformance twin\b; twin fin supporting evidence,,
Channel Islands,average-joe,7714,https://cisurfboards.com/products/average-joe,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Over the last six years and hundreds of stops on our demo tour we have learned a few things. One of those is that surfers sometimes want something simple, fun, and easy to ride. Light single concave for the first 1/3 to deepening concave vee throughout. The Joe can be surfed off the rail or tail that has Al's signature",The Joe can be surfed off the rail or tail that has Al's signature,,The Joe can be surfed off the rail or tail that has Al's signature,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,better-everyday,7715,https://cisurfboards.com/products/better-everyday,Performance Daily Driver,Performance Daily Driver,performance_daily_driver,daily_driver,Thruster | Five Fin,moderate,,Intermediate | Advanced,moderate,high_everyday,performance_daily_driver | daily_driver | performance_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | forgiving_shortboard | good_wave | groveller | gun | hollow_wave | hybrid_shortboard | longboard | mid_length | paddle_support | performance_fish | performance_mid_length | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Reviewed everyday performance classification.,"For 2025, we introduce the Better Everyday! The Happy Everyday quickly became one of our favorite boards and we found ourselves wondering…""how can we ride this even more""? Thankfully, Britt and team went to work. Keeping all the characteristics that make the HE a great stepdown performance board…in the Better Every",,,Keeping all the characteristics that make the HE a great stepdown performance board…in the Better Every,,medium,high,proposed_for_owner_review,False,current primaryFamily=Performance Daily Driver; \bperformance daily driver\b,,
Channel Islands,big-happy,7716,https://cisurfboards.com/products/big-happy,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Big Happy is our solution for older or bigger surfers that value performance. Easiest way to think about it, Britt designed this board for himself being 6'6, 52 years old, and realizing his strength and mobility are not what they used to be…but he still thinks he can rip. Lower entry rocker Generous thickness forw",Lower entry rocker,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,bobby-quad,7718,https://cisurfboards.com/products/bobby-quad,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"Bobby Martinez challenged us to build him as short of a board as possible with the goal of maximizing his fun in Santa Barbara's tiny summer surf. He also added that it had to be a quad, and it still had to live up to his high-performance standards. Bobby's shortboards are 5'8"" but for this customized four-finner he wa",,,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
Channel Islands,bunny-chow,7719,https://cisurfboards.com/products/bunny-chow,Hybrid Shortboard,All Round Daily Driver,hybrid_shortboard,daily_driver | performance_shortboard,Thruster | Five Fin,moderate,,Progressing | Intermediate | Advanced,moderate_high,moderate,hybrid_shortboard | daily_driver | forgiving_shortboard,alternative | beginner | big_wave | competition | everyday | fish | flow | good_wave | groveller | gun | hollow_wave | longboard | mid_length | paddle_support | performance_daily_driver | performance_fish | performance_mid_length | performance_shortboard | performance_twin | point_break | powerful_wave | small_wave | small_wave_shortboard | softboard | step_up | traditional_fish | twin_pin | weak_wave,Mapped from canonical taxonomy hybrid.,"The Bunny Chow has been Jordy Smith's board of choice for his World Tour campaigns in poor to fair surf. Designed around Jordy's large build and dynamic approach, the Bunny Chow is equally suited to be on rail or the air. Jordy rides his 6'1"" x 11.9"" x 19"" x 15.27"" x 2.5"" at 31.6L with 5.6"" of nose rocker and 2.03"" of","Designed around Jordy's large build and dynamic approach, the Bunny Chow is equally suited to be on rail or the air. Jordy rides his 6'1"" x 11.9"" x 19"" x 15.27"" x 2.5"" at 31.6L with 5.6"" of nose rocker and 2.03"" of",,,,low,high,proposed_for_owner_review,False,current primaryFamily=Hybrid Shortboard; \bhybrid shortboard\b,,
